vru+line,call_id,customer_id,priority,type,date,vru_entry,vru_exit,vru_time,q_start,q_exit,q_time,outcome,ser_start,ser_exit,ser_time,server
AA0104,33697,29641727,2,PS,990928,38675,38681,6,38681,38900,219.0,AGENT,38899,38996,97,YIFAT
AA0104,33699,0,0,NW,990928,40352,40361,9,40361,40560,199.0,HANG,0,0,0,NO_SERVER
AA0104,33700,28547628,1,PS,990928,41037,41043,6,41043,41195,152.0,AGENT,41194,41526,332,ANAT
AA0104,33701,45447547,2,PS,990928,41863,41868,5,41868,41924,56.0,AGENT,41924,41926,2,ANAT
AA0104,33702,0,0,NW,990928,42490,42499,9,42499,42652,153.0,HANG,0,0,0,NO_SERVER
AA0104,33705,55499289,2,PS,990928,44005,44010,5,44010,44053,43.0,HANG,0,0,0,NO_SERVER
AA0104,33707,29641727,2,PS,990928,45097,45103,6,45103,45136,33.0,HANG,0,0,0,NO_SERVER
AA0104,33708,54978564,2,PS,990928,45873,45879,6,45879,45913,34.0,AGENT,45912,46013,101,ANAT
AA0104,33709,22778559,1,PS,990928,46539,46544,5,46544,46559,15.0,AGENT,46558,46684,126,ZOHARI
AA0104,33743,51458594,2,PS,990929,36545,36551,6,36551,36588,37.0,AGENT,36587,36821,234,DORIT
AA0104,33745,32387482,1,PS,990929,37669,37675,6,37675,37741,66.0,AGENT,37740,37789,49,DORIT
AA0104,33746,33185208,1,PS,990929,38314,38320,6,38320,38432,112.0,HANG,0,0,0,NO_SERVER
AA0104,33747,58029430,1,PS,990929,39222,39228,6,39228,39314,86.0,AGENT,39313,39347,34,ANAT
AA0104,33748,10858884,2,NE,990929,39768,39774,6,39774,39798,24.0,AGENT,39796,39883,87,SHARON
AA0104,33749,24069635,2,PS,990929,40385,40391,6,40391,40427,36.0,AGENT,40426,40650,224,SHARON
AA0104,33750,3374691,2,PS,990929,41077,41084,7,41084,41094,10.0,AGENT,41094,41142,48,SHARON
AA0104,33751,53359501,2,PS,990929,41835,41840,5,41840,41855,15.0,AGENT,41854,41892,38,ANAT
AA0104,33752,57432775,1,PS,990929,42626,42632,6,42632,42669,37.0,AGENT,42667,43003,336,ZOHARI
AA0104,33753,0,0,NW,990929,43384,43393,9,43393,43560,167.0,AGENT,43559,43588,29,SHARON
AA0104,33754,27885011,2,PS,990929,43933,43939,6,43939,44051,112.0,HANG,0,0,0,NO_SERVER
AA0104,33755,52164191,1,PS,990929,44701,44706,5,44706,44875,169.0,HANG,0,0,0,NO_SERVER
AA0104,33756,8258329,2,NE,990929,45371,45376,5,45376,45466,90.0,AGENT,45465,45559,94,SHARON
AA0104,33757,58029430,1,PS,990929,46268,46274,6,46274,46340,66.0,AGENT,46339,46382,43,DORIT
AA0104,33794,52037405,2,PS,990930,38215,38220,5,38220,38254,34.0,AGENT,38253,38260,7,ROTH
AA0104,33795,57074585,2,PS,990930,38899,38905,6,38905,38972,67.0,AGENT,38971,39136,165,ROTH
AA0104,33796,54128681,2,PS,990930,39722,39728,6,39728,39764,36.0,AGENT,39763,39915,152,ROTH
AA0104,33797,51277036,2,PS,990930,40037,40043,6,40043,40065,22.0,HANG,0,0,0,NO_SERVER
AA0104,33798,58859752,2,PS,990930,40571,40577,6,40577,40736,159.0,AGENT,40735,40737,2,ANAT
AA0104,33799,23793540,1,PS,990930,40926,40931,5,40931,40998,67.0,HANG,0,0,0,NO_SERVER
AA0104,33800,14737530,1,PS,990930,41204,41210,6,41210,41284,74.0,HANG,0,0,0,NO_SERVER
AA0104,33801,57965006,2,PS,990930,41722,41728,6,41728,41809,81.0,AGENT,41808,42116,308,YIFAT
AA0104,33802,72600836,2,PS,990930,42161,42167,6,42167,42382,215.0,AGENT,42381,42424,43,YIFAT
AA0104,33804,50457233,1,PS,990930,43201,43207,6,43207,43279,72.0,AGENT,43278,43404,126,ZOHARI
AA0104,33805,0,0,NW,990930,43784,43794,10,43794,43861,67.0,AGENT,43860,43981,121,SHARON
AA0104,33806,54128681,2,PS,990930,44456,44461,5,44461,44475,14.0,AGENT,44474,44701,227,ROTH
AA0104,33808,69385714,2,PS,990930,46650,46656,6,46656,46673,17.0,AGENT,46672,46674,2,ANAT
AA0105,45347,52867744,2,NE,990906,36443,36448,5,36448,36675,227.0,AGENT,36674,37259,585,MORIAH
AA0105,45348,52867744,2,PS,990906,36932,36937,5,36937,37070,133.0,AGENT,37069,37916,847,DORIT
AA0105,45349,58704610,2,PS,990906,37375,37380,5,37380,37495,115.0,AGENT,37494,37652,158,MORIAH
AA0105,45352,0,0,NW,990906,38918,38928,10,38928,38987,59.0,HANG,0,0,0,NO_SERVER
AA0105,45353,28863777,1,PS,990906,39580,39586,6,39586,39658,72.0,HANG,0,0,0,NO_SERVER
AA0105,45357,33474602,2,PS,990906,42058,42064,6,42064,42113,49.0,AGENT,42112,42531,419,BASCH
AA0105,45358,55921597,1,NE,990906,42570,42576,6,42576,42600,24.0,AGENT,42599,42790,191,TOVA
AA0105,45359,0,0,NW,990906,43265,43275,10,43275,43371,96.0,HANG,0,0,0,NO_SERVER
AA0105,45408,27155795,1,PS,990907,36796,36802,6,36802,36904,102.0,AGENT,36904,36991,87,AVI
AA0105,45409,58704610,2,PS,990907,37375,37380,5,37380,37452,72.0,AGENT,37450,37545,95,TOVA
AA0105,45412,56041478,1,PS,990907,39542,39548,6,39548,39646,98.0,AGENT,39645,39741,96,BASCH
AA0105,45413,28461895,1,PS,990907,40444,40451,7,40451,40574,123.0,AGENT,40574,40577,3,MORIAH
AA0105,45414,37640216,2,PS,990907,41094,41099,5,41099,41128,29.0,AGENT,41128,41255,127,AVI
AA0105,45415,22532980,2,PS,990907,41735,41741,6,41741,41929,188.0,AGENT,41928,41995,67,ROTH
AA0105,45416,69687275,2,NE,990907,42222,42228,6,42228,42425,197.0,AGENT,42424,42799,375,TOVA
AA0105,45417,29503323,1,PS,990907,42959,42965,6,42965,42979,14.0,AGENT,42978,43508,530,BASCH
AA0105,45419,24614976,1,PS,990907,44471,44476,5,44476,44587,111.0,AGENT,44586,44662,76,ROTH
AA0105,45421,31687536,1,PS,990907,46258,46264,6,46264,46270,6.0,AGENT,46269,46277,8,AVI
AA0105,45470,0,0,NW,990908,36450,36459,9,36459,36468,9.0,HANG,0,0,0,NO_SERVER
AA0105,45471,0,0,NW,990908,36695,36704,9,36704,36945,241.0,HANG,0,0,0,NO_SERVER
AA0105,45472,33474602,2,PS,990908,37379,37384,5,37384,37396,12.0,AGENT,37394,37402,8,STEREN
AA0105,45473,58044702,1,PS,990908,38152,38158,6,38158,38311,153.0,AGENT,38309,38479,170,SHARON
AA0105,45475,74780917,2,NE,990908,39960,39966,6,39966,40187,221.0,AGENT,40187,40583,396,ZOHARI
AA0105,45477,306485608,2,PS,990908,41844,41850,6,41850,41890,40.0,AGENT,41889,41927,38,DORIT
AA0105,45479,53186953,2,PS,990908,43502,43507,5,43507,43568,61.0,AGENT,43567,43645,78,STEREN
AA0105,45481,42358408,2,PS,990908,44727,44732,5,44732,44754,22.0,AGENT,44753,45422,669,KAZAV
AA0105,45712,53186953,2,PS,990914,36578,36584,6,36584,36630,46.0,AGENT,36630,36821,191,KAZAV
AA0105,45713,0,0,NW,990914,37023,37032,9,37032,37035,3.0,HANG,0,0,0,NO_SERVER
AA0105,45714,50316827,1,PS,990914,37404,37410,6,37410,37423,13.0,AGENT,37422,38440,1018,MORIAH
AA0105,45716,15239874,2,PS,990914,38160,38165,5,38165,38210,45.0,HANG,0,0,0,NO_SERVER
AA0105,45717,1574243,2,NE,990914,38492,38497,5,38497,38505,8.0,HANG,0,0,0,NO_SERVER
AA0105,45718,0,0,NW,990914,38778,38788,10,38788,38929,141.0,HANG,0,0,0,NO_SERVER
AA0105,45719,55864722,2,PS,990914,39645,39651,6,39651,39707,56.0,AGENT,39705,39944,239,DARMON
AA0105,45720,26680769,1,PS,990914,40080,40085,5,40085,40149,64.0,AGENT,40148,40637,489,YIFAT
AA0105,45721,24545113,1,PS,990914,40617,40623,6,40623,40662,39.0,AGENT,40661,40691,30,KAZAV
AA0105,45723,22263115,2,PS,990914,42103,42109,6,42109,42160,51.0,AGENT,42160,42244,84,GOLDIE
AA0105,45724,22354435,1,PS,990914,42564,42569,5,42569,42701,132.0,AGENT,42700,43057,357,MORIAH
AA0105,45727,16426967,2,PS,990914,44239,44244,5,44244,44286,42.0,AGENT,44286,44403,117,ANAT
AA0105,45728,0,0,NW,990914,44889,44894,5,44894,44937,43.0,HANG,0,0,0,NO_SERVER
AA0105,45729,0,0,NW,990914,45404,45413,9,45413,45651,238.0,AGENT,45650,45776,126,AVNI
AA0105,45858,4970810,2,PS,990916,36477,36483,6,36483,36521,38.0,AGENT,36520,36609,89,TOVA
AA0105,45859,15239874,2,PS,990916,37075,37080,5,37080,37155,75.0,AGENT,37154,37155,1,MORIAH
AA0105,45860,55041289,2,PS,990916,37461,37466,5,37466,37492,26.0,AGENT,37491,37749,258,DORIT
AA0105,45861,0,0,NW,990916,37723,37732,9,37732,37960,228.0,AGENT,37959,38331,372,MORIAH
AA0105,45862,43265578,2,PS,990916,38352,38357,5,38357,38386,29.0,AGENT,38385,38565,180,MORIAH
AA0105,45865,23683378,1,PS,990916,40704,40709,5,40709,40778,69.0,AGENT,40776,40876,100,ROTH
AA0105,45870,29474020,2,PS,990916,44185,44190,5,44190,44226,36.0,AGENT,44225,44344,119,TOVA
AA0105,45873,0,0,NW,990916,46557,46567,10,46567,46573,6.0,AGENT,46572,46754,182,MORIAH
AA0105,45981,50008960,2,PS,990921,36513,36518,5,36518,36608,90.0,AGENT,36607,36734,127,AVI
AA0105,45982,45933116,2,NE,990921,36952,36958,6,36958,36985,27.0,AGENT,36984,36995,11,AVNI
AA0105,45983,25291774,2,PS,990921,37326,37332,6,37332,37338,6.0,AGENT,37336,37407,71,DORIT
AA0105,45984,313771297,1,PE,990921,37800,37804,4,37804,37832,28.0,HANG,0,0,0,NO_SERVER
AA0105,45985,8477440,2,PS,990921,38287,38293,6,38293,38334,41.0,AGENT,38333,38460,127,ROTH
AA0105,45988,67566851,1,PS,990921,39680,39687,7,39687,39702,15.0,AGENT,39701,40538,837,ANAT
AA0105,45989,24851511,2,PS,990921,40230,40235,5,40235,40249,14.0,HANG,0,0,0,NO_SERVER
AA0105,45993,28465698,2,NE,990921,42557,42562,5,42562,42618,56.0,AGENT,42617,42668,51,ELI
AA0105,45995,32166746,2,PS,990921,43937,43943,6,43943,43945,2.0,AGENT,43944,44140,196,ROTH
AA0105,46054,58704610,2,PS,990922,36971,36977,6,36977,37039,62.0,AGENT,37038,37197,159,AVNI
AA0105,46055,34496497,1,PS,990922,37522,37528,6,37528,37633,105.0,AGENT,37633,37712,79,AVNI
AA0105,46056,310963145,2,PS,990922,37962,37968,6,37968,37972,4.0,AGENT,37971,38194,223,AVNI
AA0105,46057,30663462,2,PS,990922,38258,38279,21,38279,38295,16.0,AGENT,38294,38460,166,ROTH
AA0105,46058,0,0,NW,990922,38762,38771,9,38771,38782,11.0,AGENT,38780,38894,114,ROTH
AA0105,46060,30663462,2,PS,990922,39787,39793,6,39793,39832,39.0,AGENT,39831,40065,234,KAZAV
AA0105,46061,63730469,1,PS,990922,40171,40176,5,40176,40194,18.0,AGENT,40193,40214,21,KAZAV
AA0105,46063,302428792,2,PS,990922,41116,41121,5,41121,41247,126.0,AGENT,41247,41256,9,TOVA
AA0105,46064,59823765,1,PS,990922,41703,41709,6,41709,41761,52.0,AGENT,41760,41914,154,YIFAT
AA0105,46065,1574243,2,NE,990922,42284,42290,6,42290,42338,48.0,AGENT,42337,42436,99,STEREN
AA0105,46066,16686354,2,NE,990922,42712,42718,6,42718,42732,14.0,AGENT,42731,42856,125,TOVA
AA0105,46067,54676242,2,PS,990922,43178,43183,5,43183,43187,4.0,AGENT,43186,43267,81,AVNI
AA0105,46068,28711224,1,PS,990922,43983,43988,5,43988,44004,16.0,AGENT,44003,44089,86,AVNI
AA0105,46071,50285840,2,PS,990922,46366,46371,5,46371,46380,9.0,AGENT,46379,46440,61,VICKY
AA0105,46119,1574243,2,NE,990923,36468,36474,6,36474,36592,118.0,AGENT,36591,36641,50,BASCH
AA0105,46120,13000567,2,PS,990923,36980,36986,6,36986,37041,55.0,AGENT,37040,37044,4,AVI
AA0105,46121,24851511,2,PS,990923,37391,37397,6,37397,37461,64.0,HANG,0,0,0,NO_SERVER
AA0105,46122,25146077,1,PS,990923,37829,37835,6,37835,38061,226.0,AGENT,38059,38157,98,BASCH
AA0105,46123,58704610,2,PS,990923,38468,38474,6,38474,38530,56.0,AGENT,38529,38594,65,BASCH
AA0105,46124,703074,2,PS,990923,38786,38792,6,38792,38829,37.0,AGENT,38829,38830,1,ANAT
AA0105,46125,56765985,2,PS,990923,39281,39288,7,39288,39336,48.0,HANG,0,0,0,NO_SERVER
AA0105,46127,31439813,1,PS,990923,40246,40251,5,40251,40288,37.0,AGENT,40287,40330,43,TOVA
AA0105,46128,0,0,NW,990923,41004,41014,10,41014,41201,187.0,AGENT,41200,41300,100,PINHAS
AA0105,46129,58826009,2,PS,990923,41539,41545,6,41545,41556,11.0,AGENT,41556,41894,338,BASCH
AA0105,46131,0,0,NW,990923,42751,42761,10,42761,42780,19.0,AGENT,42779,42811,32,VICKY
AA0105,46134,57464265,2,PS,990923,45921,45926,5,45926,45942,16.0,AGENT,45941,45968,27,AVI
AA0105,46277,57253494,1,PS,990928,36447,36452,5,36452,36662,210.0,AGENT,36661,37029,368,ANAT
AA0105,46278,0,0,NW,990928,37067,37076,9,37076,37159,83.0,HANG,0,0,0,NO_SERVER
AA0105,46279,43461177,1,PS,990928,37735,37741,6,37741,37750,9.0,HANG,0,0,0,NO_SERVER
AA0105,46280,9663006,1,PS,990928,38211,38217,6,38217,38290,73.0,HANG,0,0,0,NO_SERVER
AA0105,46281,16992406,1,PS,990928,39052,39058,6,39058,39291,233.0,AGENT,39289,39437,148,ANAT
AA0105,46282,0,0,NW,990928,39794,39804,10,39804,39873,69.0,HANG,0,0,0,NO_SERVER
AA0105,46283,64185333,2,PS,990928,40552,40557,5,40557,40620,63.0,AGENT,40619,40732,113,YIFAT
AA0105,46284,4586186,2,PS,990928,41113,41119,6,41119,41184,65.0,AGENT,41183,41586,403,AVNI
AA0105,46285,22263115,2,PS,990928,41770,41776,6,41776,41787,11.0,HANG,0,0,0,NO_SERVER
AA0105,46286,57253494,1,PS,990928,42183,42189,6,42189,42457,268.0,AGENT,42456,42600,144,YIFAT
AA0105,46287,38293304,1,PS,990928,43078,43084,6,43084,43100,16.0,HANG,0,0,0,NO_SERVER
AA0105,46288,52031556,2,PS,990928,43510,43515,5,43515,43798,283.0,AGENT,43798,43931,133,ANAT
AA0105,46289,51715183,2,PS,990928,44191,44196,5,44196,44706,510.0,AGENT,44704,44822,118,ANAT
AA0105,46290,25124181,2,NE,990928,45277,45283,6,45283,45466,183.0,AGENT,45466,45711,245,AVNI
AA0105,46291,10858884,2,NE,990928,46162,46168,6,46168,46226,58.0,AGENT,46225,46399,174,ZOHARI
AA0105,46326,68741495,2,NE,990929,38151,38157,6,38157,38163,6.0,AGENT,38162,38475,313,ZOHARI
AA0105,46327,23793540,1,PS,990929,38668,38673,5,38673,38687,14.0,AGENT,38686,38816,130,SHARON
AA0105,46328,52031556,2,PS,990929,39356,39362,6,39362,39450,88.0,HANG,0,0,0,NO_SERVER
AA0105,46329,52031556,2,PS,990929,39938,39944,6,39944,39990,46.0,AGENT,39990,40100,110,ANAT
AA0105,46330,25124181,2,NE,990929,40525,40530,5,40530,40661,131.0,AGENT,40659,40817,158,SHARON
AA0105,46332,50892322,2,PS,990929,42093,42099,6,42099,42151,52.0,AGENT,42149,42211,62,ZOHARI
AA0105,46333,0,0,NW,990929,42970,42979,9,42979,43166,187.0,AGENT,43165,43196,31,ANAT
AA0105,46334,48820351,2,NE,990929,43675,43680,5,43680,43722,42.0,AGENT,43722,43876,154,SHARON
AA0105,46335,0,0,NW,990929,44219,44228,9,44228,44235,7.0,HANG,0,0,0,NO_SERVER
AA0105,46336,54128681,2,PS,990929,44835,44840,5,44840,44992,152.0,AGENT,44991,45175,184,YIFAT
AA0105,46337,58695172,1,PS,990929,45680,45686,6,45686,45771,85.0,AGENT,45770,45853,83,YIFAT
AA0105,46338,57831356,2,NE,990929,46672,46677,5,46677,46971,294.0,AGENT,46971,46992,21,ANAT
AA0105,46379,0,0,NW,990930,39684,39694,10,39694,39700,6.0,HANG,0,0,0,NO_SERVER
AA0105,46380,30229546,2,PS,990930,39913,39918,5,39918,40169,251.0,AGENT,40169,40295,126,YIFAT
AA0105,46381,0,0,NW,990930,40651,40660,9,40660,40907,247.0,HANG,0,0,0,NO_SERVER
AA0105,46385,9202045,2,PS,990930,41837,41842,5,41842,41880,38.0,HANG,0,0,0,NO_SERVER
AA0105,46386,0,0,NW,990930,42240,42250,10,42250,42258,8.0,HANG,0,0,0,NO_SERVER
AA0105,46388,42513184,1,PS,990930,42866,42871,5,42871,43077,206.0,AGENT,43076,43270,194,ZOHARI
AA0105,46389,7191646,2,NE,990930,43479,43484,5,43484,43694,210.0,AGENT,43693,43870,177,ANAT
AA0106,46114,58060310,2,PS,990906,36103,36108,5,36108,36186,78.0,AGENT,36186,36402,216,DORIT
AA0106,46115,27155795,1,PS,990906,36461,36467,6,36467,36697,230.0,AGENT,36696,36761,65,BASCH
AA0106,46116,74780917,2,NE,990906,36971,36977,6,36977,37079,102.0,AGENT,37078,37544,466,TOVA
AA0106,46117,22612071,2,PS,990906,37393,37399,6,37399,37421,22.0,HANG,0,0,0,NO_SERVER
AA0106,46118,0,0,NW,990906,37856,37866,10,37866,37903,37.0,AGENT,37902,37962,60,ROTH
AA0106,46120,57074585,2,PS,990906,38873,38879,6,38879,38900,21.0,AGENT,38899,39044,145,MORIAH
AA0106,46123,310054630,1,PS,990906,40685,40691,6,40691,40864,173.0,AGENT,40863,41070,207,YIFAT
AA0106,46125,0,0,NW,990906,42048,42058,10,42058,42317,259.0,HANG,0,0,0,NO_SERVER
AA0106,46126,0,0,NW,990906,42920,42930,10,42930,42941,11.0,AGENT,42940,43070,130,MORIAH
AA0106,46127,53517397,2,PS,990906,43520,43526,6,43526,43611,85.0,AGENT,43611,43672,61,BASCH
AA0106,46129,0,0,NW,990906,45212,45221,9,45221,45317,96.0,HANG,0,0,0,NO_SERVER
AA0106,46130,24265456,2,PS,990906,46328,46333,5,46333,46354,21.0,AGENT,46354,46538,184,MORIAH
AA0106,46174,0,0,NW,990907,36217,36226,9,36226,36359,133.0,HANG,0,0,0,NO_SERVER
AA0106,46175,0,0,NW,990907,36958,36967,9,36967,36990,23.0,HANG,0,0,0,NO_SERVER
AA0106,46176,31955149,1,PS,990907,37484,37490,6,37490,37513,23.0,AGENT,37513,37520,7,ROTH
AA0106,46177,65032120,2,PS,990907,38279,38284,5,38284,38377,93.0,AGENT,38376,38517,141,BASCH
AA0106,46180,52031556,2,PS,990907,40516,40522,6,40522,40568,46.0,AGENT,40568,40570,2,MORIAH
AA0106,46181,0,0,NW,990907,41088,41097,9,41097,41320,223.0,AGENT,41319,41385,66,AVI
AA0106,46182,50094002,2,PS,990907,41833,41839,6,41839,42134,295.0,AGENT,42134,42143,9,ROTH
AA0106,46183,0,0,NW,990907,42441,42451,10,42451,42960,509.0,AGENT,42960,43092,132,AVI
AA0106,46184,51689297,1,PS,990907,43523,43529,6,43529,43542,13.0,AGENT,43541,43739,198,ROTH
AA0106,46185,33146341,1,PS,990907,44401,44406,5,44406,44565,159.0,HANG,0,0,0,NO_SERVER
AA0106,46239,7915192,2,PS,990908,36383,36388,5,36388,36520,132.0,AGENT,36519,36578,59,STEREN
AA0106,46240,27101393,2,PS,990908,36744,36750,6,36750,36942,192.0,AGENT,36941,37060,119,DORIT
AA0106,46241,58704610,2,PS,990908,37363,37369,6,37369,37385,16.0,AGENT,37385,37655,270,ROTH
AA0106,46242,57882755,2,PS,990908,38141,38147,6,38147,38155,8.0,HANG,0,0,0,NO_SERVER
AA0106,46244,58035064,1,PS,990908,39897,39902,5,39902,40003,101.0,AGENT,40002,40356,354,YITZ
AA0106,46248,33769464,1,PS,990908,43503,43508,5,43508,43608,100.0,AGENT,43607,43671,64,ROTH
AA0106,46478,43238989,1,PS,990914,36792,36798,6,36798,36842,44.0,AGENT,36842,36907,65,MORIAH
AA0106,46479,58029430,1,PS,990914,37295,37300,5,37300,37390,90.0,AGENT,37390,37462,72,TOVA
AA0106,46482,56476807,2,PS,990914,38380,38385,5,38385,38395,10.0,HANG,0,0,0,NO_SERVER
AA0106,46485,5246863,1,PS,990914,39760,39766,6,39766,39872,106.0,AGENT,39871,39965,94,ANAT
AA0106,46486,30442495,2,PS,990914,40295,40300,5,40300,40364,64.0,AGENT,40362,40649,287,TOVA
AA0106,46488,0,0,NW,990914,41652,41661,9,41661,41712,51.0,AGENT,41712,41742,30,AVNI
AA0106,46489,0,0,NW,990914,42291,42300,9,42300,42364,64.0,HANG,0,0,0,NO_SERVER
AA0106,46490,10500049,2,PS,990914,42723,42729,6,42729,42850,121.0,AGENT,42850,43253,403,ANAT
AA0106,46491,0,0,NW,990914,43339,43348,9,43348,43352,4.0,AGENT,43351,43398,47,BASCH
AA0106,46495,32405870,1,PS,990914,45496,45502,6,45502,45514,12.0,HANG,0,0,0,NO_SERVER
AA0106,46624,13089362,2,PS,990916,36847,36852,5,36852,36889,37.0,AGENT,36888,36938,50,ROTH
AA0106,46625,50850429,2,PS,990916,37326,37331,5,37331,37370,39.0,AGENT,37369,37424,55,KAZAV
AA0106,46626,23793540,1,PS,990916,37616,37622,6,37622,37703,81.0,HANG,0,0,0,NO_SERVER
AA0106,46627,31463482,1,PS,990916,38048,38054,6,38054,38066,12.0,AGENT,38066,38299,233,ZOHARI
AA0106,46628,68194745,2,PS,990916,38634,38640,6,38640,38648,8.0,AGENT,38647,38837,190,MORIAH
AA0106,46629,0,0,NW,990916,39374,39383,9,39383,39529,146.0,AGENT,39526,39668,142,ROTH
AA0106,46630,1489624,2,PS,990916,40297,40303,6,40303,40333,30.0,AGENT,40333,40428,95,ANAT
AA0106,46631,24410680,1,PS,990916,40958,40963,5,40963,40982,19.0,AGENT,40981,40984,3,MORIAH
AA0106,46636,52086576,1,PS,990916,44343,44348,5,44348,44362,14.0,HANG,0,0,0,NO_SERVER
AA0106,46746,53186953,2,PS,990921,36185,36190,5,36190,36207,17.0,AGENT,36207,36335,128,YIFAT
AA0106,46747,24947061,2,PS,990921,36579,36584,5,36584,36682,98.0,AGENT,36681,36868,187,YIFAT
AA0106,46748,310992045,1,PS,990921,36989,36994,5,36994,37004,10.0,AGENT,37003,37087,84,ANAT
AA0106,46749,24927717,1,PS,990921,37378,37384,6,37384,37406,22.0,AGENT,37405,37515,110,ROTH
AA0106,46750,0,0,NW,990921,37962,37972,10,37972,38181,209.0,AGENT,38180,38278,98,AVNI
AA0106,46752,57163537,2,PS,990921,39091,39097,6,39097,39139,42.0,AGENT,39138,39259,121,MORIAH
AA0106,46753,50252386,2,PS,990921,39500,39506,6,39506,39533,27.0,AGENT,39532,39618,86,YIFAT
AA0106,46754,33823170,1,PS,990921,39959,39965,6,39965,39974,9.0,AGENT,39973,40330,357,DORIT
AA0106,46755,11041316,1,PS,990921,40454,40460,6,40460,40610,150.0,AGENT,40609,40701,92,YIFAT
AA0106,46756,58365917,2,PS,990921,41053,41059,6,41059,41070,11.0,AGENT,41069,41115,46,ROTH
AA0106,46822,0,0,NW,990922,37652,37661,9,37661,37678,17.0,HANG,37682,37959,277,NO_SERVER
AA0106,46823,49921232,2,PS,990922,38004,38009,5,38009,38016,7.0,AGENT,38015,38086,71,VICKY
AA0106,46824,23895501,2,PS,990922,38478,38484,6,38484,38503,19.0,AGENT,38501,38662,161,TOVA
AA0106,46827,0,0,NW,990922,39867,39876,9,39876,40066,190.0,HANG,0,0,0,NO_SERVER
AA0106,46829,54570817,1,PS,990922,41006,41012,6,41012,41028,16.0,HANG,0,0,0,NO_SERVER
AA0106,46830,74450255,1,PS,990922,41317,41323,6,41323,41484,161.0,AGENT,41483,41555,72,ROTH
AA0106,46831,54570817,1,PS,990922,41981,41986,5,41986,42004,18.0,AGENT,42003,42763,760,ROTH
AA0106,46832,65337966,1,PS,990922,42450,42456,6,42456,42500,44.0,AGENT,42499,42547,48,VICKY
AA0106,46833,22263115,2,PS,990922,42958,42963,5,42963,43025,62.0,AGENT,43024,43163,139,TOVA
AA0106,46836,5850011,2,PS,990922,45118,45124,6,45124,45150,26.0,AGENT,45149,45623,474,ZOHARI
AA0106,46886,52120771,1,NE,990923,36462,36468,6,36468,36631,163.0,AGENT,36630,36710,80,AVI
AA0106,46887,43141639,1,PS,990923,36994,36999,5,36999,37047,48.0,AGENT,37045,37267,222,VICKY
AA0106,46888,58029620,2,PS,990923,37430,37436,6,37436,37447,11.0,HANG,0,0,0,NO_SERVER
AA0106,46889,67158097,2,PS,990923,37825,37831,6,37831,37867,36.0,AGENT,37867,37940,73,BASCH
AA0106,46891,16686354,2,NE,990923,38655,38661,6,38661,38688,27.0,AGENT,38686,38734,48,ANAT
AA0106,46893,53916318,2,PS,990923,39552,39557,5,39557,39574,17.0,AGENT,39573,39636,63,AVI
AA0106,46895,56421472,2,PS,990923,40599,40604,5,40604,40676,72.0,AGENT,40675,40796,121,VICKY
AA0106,46898,38530739,1,PS,990923,41628,41634,6,41634,41700,66.0,HANG,0,0,0,NO_SERVER
AA0106,46899,703074,2,PS,990923,42273,42279,6,42279,42323,44.0,AGENT,42323,42442,119,DORIT
AA0106,46903,0,0,NW,990923,46016,46025,9,46025,46293,268.0,HANG,0,0,0,NO_SERVER
AA0106,47048,52643202,2,PS,990928,36438,36443,5,36443,36618,175.0,AGENT,36618,36652,34,ANAT
AA0106,47049,10858884,2,NE,990928,37003,37008,5,37008,37503,495.0,AGENT,37502,37628,126,ANAT
AA0106,47050,58029430,1,PS,990928,37974,37980,6,37980,38057,77.0,AGENT,38056,38098,42,YIFAT
AA0106,47051,0,0,NW,990928,38625,38634,9,38634,38716,82.0,HANG,0,0,0,NO_SERVER
AA0106,47052,50069228,2,PS,990928,39346,39351,5,39351,39491,140.0,AGENT,39490,39502,12,AVNI
AA0106,47053,1574243,2,NE,990928,40198,40203,5,40203,40216,13.0,AGENT,40215,40405,190,ZOHARI
AA0106,47055,56450570,1,PS,990928,41505,41511,6,41511,41546,35.0,HANG,0,0,0,NO_SERVER
AA0106,47056,0,0,NW,990928,42038,42048,10,42048,42094,46.0,HANG,0,0,0,NO_SERVER
AA0106,47057,28869063,2,PS,990928,42712,42718,6,42718,42862,144.0,AGENT,42862,42868,6,ANAT
AA0106,47058,57918849,1,NE,990928,43428,43434,6,43434,43552,118.0,AGENT,43551,43741,190,ZOHARI
AA0106,47059,31794381,1,PS,990928,44026,44031,5,44031,44613,582.0,AGENT,44612,44652,40,ANAT
AA0106,47060,58029620,2,PS,990928,45093,45099,6,45099,45259,160.0,HANG,0,0,0,NO_SERVER
AA0106,47061,63193346,2,PS,990928,45935,45955,20,45955,46008,53.0,AGENT,45954,46221,267,ZOHARI
AA0106,47097,17415225,2,PS,990929,38156,38161,5,38161,38192,31.0,AGENT,38192,38979,787,YIFAT
AA0106,47098,22263115,2,PS,990929,38678,38684,6,38684,38731,47.0,AGENT,38730,39010,280,DORIT
AA0106,47099,25627027,2,PS,990929,39357,39362,5,39362,39378,16.0,HANG,0,0,0,NO_SERVER
AA0106,47100,55920755,2,PS,990929,39825,39831,6,39831,39862,31.0,AGENT,39861,40039,178,YIFAT
AA0106,47101,22969265,2,PS,990929,40442,40448,6,40448,40461,13.0,AGENT,40460,40589,129,YIFAT
AA0106,47103,46521662,2,PS,990929,41897,41902,5,41902,41955,53.0,AGENT,41954,42143,189,ZOHARI
